,ISI1
1,
3,0.06200000000000001
5,0.0668
7,0.05719999999999997
9,0.121
11,0.055800000000000016
13,0.020000000000000018
15,0.0116
17,0.08239999999999997
19,0.08440000000000003
21,0.06840000000000002
23,0.017000000000000015
25,0.07699999999999996
27,0.8406
29,0.057599999999999874
31,0.053200000000000136
33,0.05879999999999996
35,0.031400000000000095
37,0.06099999999999994
39,0.01419999999999999
0,0.020199999999999996
2,0.033400000000000096
41,0.014399999999999968
43,0.04599999999999982
45,0.011200000000000099
47,0.014600000000000168
49,0.010999999999999677
51,0.015600000000000058
53,0.09740000000000038
55,0.01839999999999975
4,0.08860000000000001
57,0.017599999999999838
59,0.06140000000000034
61,0.03039999999999976
63,0.05819999999999981
65,0.039000000000000146
67,0.02079999999999993
69,0.01880000000000015
71,0.01739999999999986
73,0.016799999999999926
75,0.017600000000000282
77,0.01540000000000008
79,0.011399999999999633
81,0.07620000000000049
83,0.014399999999999746
85,0.019600000000000062
87,0.043400000000000105
89,0.01399999999999979
91,0.033399999999999874
93,0.06740000000000013
95,0.025799999999999823
97,0.018600000000000172
99,0.01639999999999997
101,0.035600000000000076
103,0.07339999999999991
105,0.01200000000000001
107,0.09800000000000031
109,0.015199999999999658
111,0.02839999999999998
113,0.06680000000000019
115,0.010799999999999699
117,0.040000000000000036
119,0.022600000000000176
121,0.020399999999999974
123,2.5742
125,0.11019999999999985
6,0.10099999999999998
127,0.015200000000000102
129,0.07060000000000066
8,0.13239999999999963
10,0.06020000000000003
12,0.030400000000000205
131,0.015200000000000102
14,0.021399999999998975
16,0.010400000000000631
18,0.046800000000000175
133,0.0411999999999999
20,0.01639999999999997
135,0.027800000000000047
22,0.02719999999999967
137,0.012599999999999945
24,0.0138000000000007
26,0.04019999999999957
139,0.010600000000000165
141,0.010200000000000209
28,0.0345999999999993
30,0.021600000000000286
143,0.0129999999999999
32,0.024799999999999933
34,0.050400000000000666
145,0.01639999999999997
147,0.06059999999999999
149,0.011800000000000033
36,0.02919999999999945
151,0.11739999999999995
153,0.03960000000000008
155,0.07260000000000044
157,0.08639999999999937
38,0.017199999999999882
159,0.10040000000000049
40,0.07540000000000013
161,0.015200000000000102
163,0.04579999999999984
42,0.032999999999999474
165,0.025000000000000355
44,0.013600000000000279
167,0.05959999999999965
169,0.06059999999999999
171,0.1070000000000002
173,0.2623999999999995
175,0.11340000000000039
177,0.08859999999999957
179,0.24479999999999968
181,0.11580000000000013
183,0.04800000000000004
185,0.07000000000000028
46,0.10919999999999952
48,0.09600000000000009
187,0.5744000000000007
50,0.022800000000000153
52,0.03960000000000008
54,0.025800000000000267
189,1.0549999999999997
191,0.0129999999999999
193,0.14059999999999917
195,0.0710000000000015
197,0.03039999999999843
199,0.05579999999999963
201,0.08660000000000068
203,0.019199999999999662
205,0.14200000000000124
207,0.01159999999999961
209,0.047399999999999665
211,0.07580000000000098
213,0.4815999999999985
215,0.09180000000000099
217,0.03739999999999988
219,0.06140000000000079
221,0.3437999999999999
223,0.3661999999999992
225,0.28860000000000063
227,0.09179999999999922
229,0.6196000000000002
231,0.35999999999999943
233,0.708400000000001
235,0.017800000000001148
237,0.9213999999999984
239,0.8368000000000002
241,0.811399999999999
243,0.6859999999999999
245,0.4356000000000009
247,0.6930000000000014
249,0.45379999999999754
251,0.4488000000000021
253,0.3523999999999994
255,0.40919999999999845
257,0.3794000000000004
259,0.29120000000000346
261,0.4109999999999978
263,1.5442
265,0.04540000000000077
267,0.013199999999997658
269,0.017200000000002547
271,0.03179999999999694
273,0.1142000000000003
275,0.24800000000000466
277,0.02319999999999567
279,0.07900000000000063
281,0.02260000000000062
283,0.06400000000000006
285,0.20959999999999823
287,0.11560000000000059
289,0.16600000000000392
291,0.08599999999999852
293,0.08199999999999719
295,0.010999999999999233
297,0.16320000000000334
299,0.09280000000000044
301,0.013599999999996726
303,0.017000000000003013
305,0.08799999999999741
307,0.08539999999999992
309,0.09940000000000282
311,0.14760000000000062
313,0.011199999999998766
315,0.09839999999999804
317,0.07120000000000104
319,0.02400000000000091
321,0.1579999999999977
323,0.05760000000000076
325,0.04420000000000002
327,0.08460000000000178
329,0.06739999999999924
331,0.10060000000000002
333,0.09699999999999775
335,0.10160000000000124
337,0.13920000000000243
339,0.09059999999999846
341,0.015200000000000102
343,0.03960000000000008
345,0.09580000000000055
347,0.014599999999997948
56,1.416800000000002
58,0.7167999999999992
60,0.01320000000000121
62,0.36859999999999715
349,0.037400000000001654
351,0.07839999999999847
64,0.010000000000001563
353,0.016799999999999926
355,0.04720000000000013
357,0.0633999999999979
359,0.024600000000003064
361,0.05239999999999867
363,0.01279999999999859
365,0.01180000000000092
367,0.014000000000002899
369,0.04859999999999687
371,0.010200000000001097
373,0.010600000000000165
66,0.015999999999998238
375,0.018000000000000682
377,1.2420000000000009
379,0.07679999999999865
381,0.059200000000000585
68,0.023800000000001376
383,0.017399999999998528
385,0.011400000000001853
387,0.029399999999998983
389,0.015999999999998238
391,0.0730000000000004
393,0.05000000000000071
395,0.012199999999999989
397,0.013600000000000279
399,0.08680000000000021
401,0.010799999999999699
403,0.01279999999999859
405,0.10800000000000054
407,0.01880000000000237
409,0.03579999999999828
411,0.025800000000000267
413,0.03780000000000072
415,0.022999999999999687
417,0.022800000000000153
419,0.07820000000000249
421,0.02459999999999951
423,0.01279999999999859
425,0.02360000000000184
427,0.0227999999999966
429,0.013399999999997192
431,0.024399999999999977
433,0.03700000000000614
435,0.016399999999997306
437,0.05740000000000123
439,0.014800000000001035
441,0.017399999999994975
443,0.015399999999999636
70,0.012399999999999523
445,0.07600000000000051
447,0.015399999999999636
449,0.054000000000002046
451,0.01020000000000465
453,0.022399999999997533
455,0.04019999999999868
457,0.013199999999997658
459,0.012599999999999056
461,0.01740000000000208
463,0.062400000000003786
465,0.00999999999999801
467,0.14099999999999824
469,0.012000000000000455
471,0.07880000000000109
473,0.09299999999999642
475,0.030600000000006844
477,0.012599999999991951
479,0.03720000000000567
481,0.0379999999999967
483,0.01640000000000441
485,0.07119999999999749
487,0.022599999999997067
489,0.011000000000002785
491,0.021399999999999864
493,0.022199999999998
495,0.022200000000005105
497,0.3363999999999976
499,0.018799999999998818
501,0.1501999999999981
503,0.0519999999999996
505,0.10800000000000409
507,0.011600000000001387
509,0.017399999999994975
511,0.029400000000002535
513,0.01680000000000348
515,0.024399999999999977
517,0.012199999999999989
519,0.010599999999996612
521,0.017600000000001614
523,0.021000000000000796
525,0.024200000000000443
527,0.035799999999994725
529,0.014200000000002433
531,0.01659999999999684
533,0.33680000000000376
535,0.07399999999999807
537,0.0818000000000012
539,0.12120000000000175
541,0.1274000000000015
543,0.013199999999997658
545,0.01839999999999975
547,0.27179999999999893
549,0.10699999999999932
551,0.11200000000000188
553,0.0893999999999977
555,0.0648000000000053
557,0.020799999999994156
559,0.04560000000000031
561,0.024200000000000443
563,0.023200000000002774
565,0.027599999999999625
567,0.010399999999997078
569,0.01680000000000348
72,0.01120000000000232
571,0.02459999999999951
573,0.02599999999999625
575,0.014000000000002899
577,0.03159999999999741
579,0.010199999999997544
581,0.012399999999999523
583,0.0362000000000009
585,0.02360000000000184
587,0.03280000000000172
589,0.028799999999996828
591,0.02640000000000242
593,0.015000000000000568
595,0.07099999999999795
597,0.01899999999999835
599,0.01020000000000465
601,0.022199999999998
603,0.021599999999999397
605,0.018799999999998818
607,0.11540000000000106
609,0.017800000000001148
611,0.03580000000000183
613,0.011199999999995214
615,0.012199999999999989
617,0.02020000000000266
619,0.017800000000001148
621,0.01839999999999975
623,0.07520000000000238
625,0.01719999999999544
627,0.01960000000000406
629,0.03179999999999694
631,0.03779999999999717
74,0.012000000000000455
633,0.06020000000000181
635,0.01939999999999742
637,0.125
639,0.019400000000004525
641,0.15279999999999916
643,0.0373999999999981
645,0.07220000000000226
647,0.08919999999999817
649,0.016199999999997772
651,0.036599999999999966
653,0.017000000000003013
655,0.03020000000000067
657,0.13880000000000337
659,0.024799999999999045
661,0.02939999999999543
663,0.014200000000002433
665,0.09680000000000177
667,0.017399999999994975
669,0.08380000000000365
671,0.09799999999999898
673,0.06380000000000052
675,0.015200000000000102
677,0.034799999999997056
679,0.04700000000000415
681,0.020599999999994623
683,0.08680000000000376
685,0.017800000000001148
687,0.016399999999997306
689,0.13820000000000476
691,0.021199999999993224
693,0.07040000000000646
695,0.015799999999998704
697,0.1869999999999976
699,0.04840000000000089
701,0.13119999999999976
703,0.28480000000000416
705,0.12079999999999558
707,0.012399999999999523
709,0.11420000000000385
