,ISI1
0,
1,0.1966000000000001
2,1.3850000000000016
3,0.9876000000000005
4,2.2765999999999984
5,1.2992000000000026
6,0.021199999999996777
7,0.018000000000000682
8,3.8946000000000005
9,1.0314000000000014
10,6.065200000000001
11,0.028599999999997294
12,0.04180000000000206
13,0.12939999999999685
14,4.589400000000005
15,0.5021999999999949
16,0.015000000000000568
17,0.08960000000000434
18,0.4543999999999997
19,0.018799999999998818
20,0.013199999999997658
21,1.9770000000000039
22,8.230399999999996
23,0.012800000000005696
24,0.07619999999999294
25,0.01640000000000441
26,0.47939999999999827
27,0.048799999999999955
28,0.45539999999999736
29,0.023200000000002774
30,24.847
31,2.302199999999999
32,2.244199999999992
33,0.11480000000000246
34,7.126400000000004
35,0.16160000000000707
36,0.031999999999996476
37,6.5168000000000035
38,0.039599999999992974
39,1.5320000000000107
40,2.0967999999999876
41,30.122600000000006
42,0.12459999999998672
43,0.013800000000003365
44,0.0146000000000015
45,0.020600000000001728
46,0.0981999999999914
47,0.06579999999999586
48,0.03580000000002315
49,15.069199999999995
50,0.02019999999998845
51,0.5612000000000137
52,26.916799999999995
53,0.7763999999999953
54,82.38320000000002
55,48.077799999999996
56,0.011799999999993815
57,0.022600000000011278
58,0.015600000000006276
59,0.04460000000000264
60,0.01659999999998263
61,0.009999999999990905
62,0.6057999999999879
63,0.02580000000000382
64,0.020800000000008367
65,63.05939999999998
66,93.58600000000001
67,0.08620000000001937
68,0.14699999999999136
69,0.08400000000000318
70,0.43659999999999854
71,0.02359999999998763
72,0.015199999999992997
73,0.21680000000003474
74,0.07399999999995543
75,0.4082000000000221
76,0.031799999999975626
77,2.751000000000033
78,196.12420000000003
79,0.07699999999999818
80,2.2591999999999643
81,58.450599999999895
82,0.03760000000011132
83,0.029599999999959437
84,0.03840000000002419
85,0.06500000000005457
86,0.04480000000000928
87,8.656799999999976
88,0.051799999999957436
89,0.011399999999980537
90,0.06900000000007367
91,0.08579999999994925
92,0.10800000000006094
93,0.02539999999999054
94,22.759199999999964
95,0.06140000000004875
96,0.34739999999999327
97,0.04839999999990141
98,0.05520000000001346
99,0.011800000000107502
100,0.01539999999988595
101,0.12420000000008713
102,0.07099999999991269
103,0.029400000000123327
104,0.010399999999890497
105,0.029600000000073123
106,0.2257999999999356
107,0.02539999999999054
108,0.014400000000023283
109,0.02800000000002001
110,0.04480000000000928
111,0.07519999999999527
112,0.049200000000041655
113,0.011999999999943611
114,0.016600000000039472
115,0.02359999999998763
116,0.048199999999951615
117,0.9726000000000568
118,0.03599999999994452
119,0.02580000000000382
120,0.04500000000007276
121,0.019199999999955253
122,0.05600000000004002
123,0.042799999999942884
124,0.011399999999980537
125,0.015800000000012915
126,0.04619999999999891
127,2.080600000000004
128,0.014800000000036562
129,0.09760000000005675
130,0.01239999999995689
131,1.9133999999999105
132,0.029600000000073123
133,0.07920000000001437
134,0.014000000000010004
135,0.03059999999993579
136,0.07720000000006166
137,0.2419999999999618
138,0.01639999999997599
139,0.03480000000001837
140,0.010400000000004184
141,0.010199999999940701
142,0.012800000000083855
143,0.012799999999970169
144,0.011799999999993815
145,0.03040000000009968
146,0.5101999999999407
147,0.4151999999999134
148,0.18820000000005166
149,1.8052000000000135
150,0.028599999999983083
151,0.02940000000000964
152,0.039800000000013824
153,0.022600000000011278
154,0.02940000000000964
155,0.09039999999993142
156,6.4447999999999865
157,0.1490000000000009
158,0.5786000000000513
159,0.20539999999994052
160,0.1150000000000091
161,0.302599999999984
162,0.010800000000017462
163,0.06380000000001473
164,0.03960000000006403
165,0.04359999999996944
166,0.1570000000000391
167,0.025599999999940337
168,0.039400000000000546
169,0.035399999999981446
170,0.028999999999996362
171,6.852600000000052
172,0.014400000000023283
173,0.06359999999995125
174,0.03080000000011296
175,0.01319999999986976
176,10.195800000000077
177,2.1259999999999764
178,1.7791999999999462
179,12.635400000000004
180,0.03499999999996817
181,0.8506000000000995
182,0.066599999999994
183,16.925200000000018
184,0.9045999999999594
185,0.3249999999999318
186,0.05560000000002674
187,0.24940000000003693
188,1.8317999999999302
189,1.3070000000000164
190,0.06540000000006785
191,0.018799999999941974
192,0.011000000000080945
193,0.05419999999992342
194,0.020200000000045293
195,0.010199999999940701
196,0.013800000000060209
197,0.04959999999994125
198,0.9056000000000495
199,0.033999999999991815
200,0.11159999999995307
201,0.1208000000000311
202,15.835800000000063
203,8.331399999999917
204,0.0968000000000302
205,24.634199999999964
206,18.375600000000077
207,0.04679999999996198
208,0.3813999999999851
209,0.01160000000004402
210,0.0141999999999598
211,0.04060000000004038
212,0.02539999999999054
213,0.07219999999995252
214,8.628199999999993
215,0.011399999999980537
216,0.04100000000005366
217,0.010200000000054388
218,0.0243999999999005
219,0.02100000000007185
220,0.039800000000013824
221,0.06299999999998818
222,0.13019999999994525
223,0.15760000000000218
224,0.07339999999999236
225,0.06680000000005748
226,0.07619999999997162
227,0.015399999999999636
228,0.14279999999996562
229,1.9816000000000713
230,0.2740000000000009
231,2.0634000000000015
232,0.018399999999928696
233,0.04619999999999891
234,0.18080000000009022
235,0.036599999999907595
236,0.030399999999985994
237,0.03120000000001255
238,0.0624000000000251
239,0.025200000000040745
240,0.016799999999989268
241,0.15859999999997854
242,0.04640000000006239
243,0.035199999999917964
244,0.017600000000015825
245,0.03120000000001255
246,0.031000000000062755
247,0.06559999999990396
248,0.053200000000060754
249,0.10979999999995016
250,0.017399999999952342
251,0.07380000000011933
252,0.08639999999991232
253,0.018000000000029104
254,0.021399999999971442
255,0.045600000000035834
256,0.030600000000049477
257,0.016799999999989268
258,0.02179999999998472
259,0.023799999999937427
260,6.974199999999996
261,0.010400000000004184
262,0.010800000000017462
263,0.08199999999999363
264,0.5321999999999889
265,0.04140000000006694
266,4.180999999999926
267,0.1230000000000473
268,33.60419999999999
269,0.012799999999970169
270,0.06479999999999109
271,12.139400000000023
272,0.009999999999990905
273,215.7668
274,3.5925999999999476
275,1.7646000000002005
276,5.77599999999984
277,0.11560000000008586
278,0.02800000000002001
279,0.010800000000017462
280,0.031199999999898864
281,0.014200000000073487
282,47.009199999999964
283,0.988399999999956
284,23.352800000000116
285,1.7229999999999563
286,219.67499999999995
287,0.04619999999999891
288,0.043199999999842476
289,12.977800000000116
290,0.0340000000001055
291,0.012600000000020373
292,0.013799999999946522
293,0.029199999999946158
294,0.04380000000014661
295,0.35219999999981155
296,0.10100000000011278
297,25.178600000000188
298,0.021399999999857755
299,0.01939999999990505
300,0.04719999999997526
301,11.523400000000038
302,0.011999999999943611
303,0.029600000000073123
304,0.04079999999999018
305,1.5809999999999036
306,0.051400000000057844
307,11.481999999999971
308,0.03840000000013788
309,0.022600000000011278
310,0.03819999999996071
311,13.115199999999959
312,0.0181999999999789
313,0.04140000000006694
314,0.024599999999963984
315,0.06079999999997199
316,0.013599999999996726
317,0.5797999999999774
318,0.014000000000123691
319,0.07139999999981228
320,4.067800000000034
321,0.04359999999996944
322,16.883800000000065
323,0.028999999999996362
324,0.014599999999973079
325,0.019000000000005457
326,22.519800000000032
327,0.016999999999825377
328,0.5736000000001695
329,0.01700000000005275
330,0.10960000000000036
331,8.879400000000032
332,0.045200000000022555
333,0.01619999999979882
334,0.06480000000010477
335,0.09040000000004511
336,0.06639999999993051
337,0.017600000000129512
338,0.014599999999973079
339,0.021999999999934516
340,0.0181999999999789
341,0.019199999999955253
342,0.028400000000146974
343,0.08600000000001273
344,0.016599999999925785
345,0.020199999999931606
346,0.04260000000022046
347,0.014799999999922875
348,0.02359999999998763
349,0.12819999999987886
350,0.025599999999940337
351,0.02479999999991378
352,0.03040000000009968
353,0.048600000000305954
354,0.10839999999984684
355,0.012399999999843203
356,0.040400000000090586
357,0.011400000000094224
358,0.10500000000001819
359,0.01859999999987849
360,0.9734000000000833
361,1.397799999999961
362,0.05559999999991305
363,0.07140000000003965
364,0.04500000000007276
365,0.015799999999899228
366,0.029199999999946158
367,0.04020000000014079
368,0.025799999999890133
369,0.035000000000081855
370,0.05780000000004293
371,0.02779999999984284
372,0.019200000000182627
373,17.856799999999794
374,5.401200000000017
375,16.906000000000176
376,1.277599999999893
377,0.02680000000009386
378,0.08839999999986503
379,9.327200000000175
380,6.137399999999843
381,0.48500000000012733
382,0.03260000000000218
383,0.020999999999958163
384,0.5871999999999389
385,2.1767999999999574
386,0.021000000000185537
387,14.317799999999806
388,0.8024000000000342
389,0.03340000000002874
390,2.5925999999999476
391,0.04780000000005202
392,2.72199999999998
393,1.458599999999933
394,0.04520000000024993
395,0.047599999999874854
396,0.06420000000002801
397,0.031199999999898864
398,0.3500000000001364
399,0.9607999999998356
400,0.07360000000016953
401,0.039599999999836655
402,0.02359999999998763
403,0.05760000000009313
404,0.10439999999994143
405,0.2198000000000775
406,0.025799999999890133
407,0.06619999999998072
408,0.015600000000176806
409,0.05340000000001055
410,0.055999999999812644
411,0.04320000000006985
412,3.1918000000000575
413,0.019199999999955253
414,0.23680000000013024
415,0.1069999999999709
416,0.11559999999985848
417,0.30539999999996326
418,0.06600000000003092
419,0.15039999999999054
420,0.02719999999999345
421,0.10020000000008622
422,0.05259999999998399
423,0.12100000000009459
424,0.12299999999981992
425,0.08500000000003638
426,18.200800000000072
427,0.19040000000018154
428,39.27779999999984
429,0.055000000000063665
430,0.022799999999961074
431,0.04600000000004911
432,0.37439999999969586
433,0.076200000000199
434,0.06300000000010186
435,5.614800000000059
436,0.009999999999990905
437,0.295399999999745
438,0.3608000000001539
439,0.02060000000005857
440,21.07479999999987
441,4.867600000000039
442,0.19219999999995707
443,13.268800000000056
444,6.101999999999862
445,84.67980000000011
446,229.3527999999999
447,0.05860000000029686
448,0.018000000000029104
449,0.0795999999995729
450,75.57260000000042
451,0.017999999999574356
452,0.06440000000020518
453,5.013600000000224
454,0.024399999999786814
455,0.025200000000040745
456,0.08919999999989159
457,0.5545999999999367
458,0.042000000000371074
459,0.01639999999997599
460,0.013799999999719148
461,0.0682000000001608
462,0.021600000000034925
463,0.06459999999970023
464,0.012200000000120781
465,0.05259999999998399
466,0.05420000000003711
467,0.010600000000067666
468,0.08779999999978827
469,21.018400000000383
470,0.02559999999948559
471,0.016000000000076398
472,6.175200000000132
473,0.07099999999991269
474,0.0660000000002583
475,1.150000000000091
476,2.476599999999962
477,0.010399999999663123
478,0.017000000000280124
479,0.0158000000001266
480,0.0409999999997126
481,0.055200000000240834
482,0.19579999999950815
483,0.01540000000022701
484,0.03260000000000218
485,0.012200000000120781
486,0.031599999999798456
487,1.31899999999996
488,0.027800000000297587
489,0.032999999999901775
490,0.03679999999985739
491,0.030600000000504224
492,0.07879999999977372
493,0.06500000000005457
494,0.12079999999969004
495,0.03720000000021173
496,0.14899999999988722
497,0.03940000000011423
498,0.012999999999919964
499,0.09380000000010114
500,0.010999999999967258
501,0.016000000000076398
502,0.049399999999877764
503,0.029199999999946158
504,0.02179999999998472
505,0.024800000000141154
506,0.04919999999992797
507,0.02419999999983702
508,0.1449999999999818
509,0.09280000000035216
510,0.022199999999884312
511,0.034799999999904685
512,0.030200000000149885
513,0.0591999999996915
514,0.02220000000033906
515,0.02500000000009095
516,0.08379999999988286
517,0.031199999999898864
518,0.09619999999995343
519,0.03240000000005239
520,0.03960000000006403
521,0.030799999999999272
522,0.027999999999792635
523,0.01860000000033324
524,0.0431999999996151
525,0.05480000000034124
526,0.01999999999998181
527,0.09919999999965512
528,0.08540000000039072
529,0.035799999999653664
530,0.027800000000297587
531,0.04519999999956781
532,0.04900000000043292
533,0.02959999999984575
534,0.15020000000004075
535,0.010999999999967258
536,1.736199999999826
537,1.2506000000003041
538,2.1772000000000844
539,66.84039999999959
540,13.37980000000016
541,0.8283999999998741
542,32.434400000000096
543,19.722200000000157
544,3.0425999999997657
545,7.356600000000071
546,182.99720000000025
547,74.43939999999975
548,0.1386000000002241
549,0.012999999999919964
550,0.14899999999988722
551,0.05960000000004584
552,0.201799999999821
553,0.3528000000001157
554,0.30760000000009313
555,0.010999999999967258
556,0.02140000000008513
557,0.1435999999998785
558,0.05060000000003129
559,0.02539999999999054
560,0.010800000000017462
561,0.012400000000070577
562,0.027000000000043656
563,0.03919999999970969
564,0.017000000000280124
565,0.010999999999967258
566,0.04940000000033251
567,0.055799999999635475
568,0.023199999999633292
569,0.053400000000237924
570,0.03760000000011132
571,0.015199999999822467
572,0.01679999999987558
573,0.023800000000392174
574,0.02500000000009095
575,0.012799999999970169
576,0.04679999999962092
577,0.010800000000017462
578,10.359800000000178
579,0.015600000000176806
580,0.018999999999778083
581,0.028000000000247383
582,0.01499999999987267
583,0.05859999999984211
584,0.019200000000182627
585,0.021600000000034925
586,0.04459999999971842
587,0.02140000000008513
588,0.036599999999907595
589,0.036200000000008004
590,0.03500000000030923
591,0.030199999999695137
592,0.0864000000001397
593,0.03540000000020882
594,0.026200000000244472
595,0.10419999999976426
596,0.17719999999962965
597,39.03060000000005
598,0.06460000000015498
599,8.532200000000103
600,0.08459999999968204
601,0.39820000000008804
602,2.1364000000003216
603,0.2533999999996013
604,0.0340000000001055
605,0.024400000000241562
606,0.047000000000025466
607,0.01919999999972788
608,0.06620000000020809
609,0.0363999999999578
610,0.08399999999983265
611,0.06520000000000437
612,0.030600000000049477
613,0.016200000000026193
614,0.020199999999931606
615,0.03099999999994907
616,0.2276000000001659
617,1.4259999999999309
618,1.8998000000001412
619,0.3206000000000131
620,0.057599999999638385
621,0.016200000000026193
622,0.0660000000002583
623,0.01139999999986685
624,0.0567999999998392
625,0.04140000000006694
626,0.631800000000112
627,0.024800000000141154
628,0.04839999999967404
629,0.018000000000029104
630,0.02260000000023865
631,0.24839999999994689
632,0.06199999999989814
633,0.021000000000185537
634,0.11319999999977881
635,0.7116000000000895
636,0.09999999999990905
637,0.2296000000001186
638,0.05859999999984211
639,0.01080000000047221
640,0.07379999999966458
641,0.03260000000000218
642,0.019800000000032014
643,0.016999999999825377
644,0.012799999999970169
